inst,succ gSAT2,succ probSAT,of,steps gSAT2,steps probSAT,awg fined gSAT2,awg fined probSAT,mu gSAT2,sig^2 gSAT2,mu probSAT,sig^2 probSAT,xing,winner
uf50-0283.cnf,1000,1000,1000,70.412,57.01,70.412,57.01,3.80602,0.73531,3.74118,0.53679,40,probSAT
uf50-0284.cnf,1000,1000,1000,68.126,61.793,68.126,61.793,3.83262,0.67398,3.81223,0.52888,526,gSAT2
uf50-0285.cnf,996,1000,1000,82.175,59.726,136.175,59.726,3.88367,0.71827,3.83709,0.46643,49,probSAT
uf50-0286.cnf,1000,1000,1000,47.426,45.146,47.426,45.146,3.62137,0.42638,3.62197,0.34996,49,probSAT
uf50-0287.cnf,1000,1000,1000,28.326,29.386,28.326,29.386,3.23002,0.21867,3.28002,0.19493,84,probSAT
uf50-0288.cnf,1000,1000,1000,31.128,31.04,31.128,31.04,3.29728,0.25508,3.31487,0.22356,200,gSAT2
uf50-0289.cnf,1000,1000,1000,50.796,44.864,50.796,44.864,3.68267,0.41654,3.62344,0.32348,24,probSAT
uf50-0290.cnf,1000,1000,1000,56.171,53.975,56.171,53.975,3.63338,0.63865,3.66335,0.51609,696,gSAT2
uf50-0291.cnf,1000,1000,1000,28.758,28.688,28.758,28.688,3.22125,0.25135,3.24576,0.2114,33,probSAT
uf50-0292.cnf,1000,1000,1000,46.771,39.698,46.771,39.698,3.57144,0.445,3.52335,0.29363,34,probSAT
uf50-0293.cnf,1000,1000,1000,70.767,56.678,70.767,56.678,3.83526,0.67446,3.79326,0.45431,50,probSAT
uf50-0294.cnf,1000,1000,1000,41.705,36.079,41.705,36.079,3.52825,0.36128,3.44945,0.25066,287,gSAT2
uf50-0295.cnf,1000,1000,1000,35.05,33.86,35.05,33.86,3.41177,0.27349,3.40609,0.22256,34,probSAT
uf50-0296.cnf,1000,1000,1000,58.739,47.828,58.739,47.828,3.74521,0.54543,3.66553,0.3628,25,probSAT
uf50-0297.cnf,992,1000,1000,212.521,122.593,320.521,122.593,4.55311,1.57302,4.30892,0.97092,55,probSAT
uf50-0298.cnf,1000,1000,1000,52.062,44.704,52.062,44.704,3.66236,0.50365,3.61281,0.3456,36,probSAT
uf50-0299.cnf,1000,1000,1000,44.711,42.329,44.711,42.329,3.57762,0.40723,3.57853,0.32059,46,probSAT
uf50-0300.cnf,1000,1000,1000,37.412,38.556,37.412,38.556,3.398,0.39671,3.47843,0.32798,76,probSAT
uf50-0301.cnf,1000,1000,1000,27.375,28.215,27.375,28.215,3.18358,0.2376,3.23517,0.19988,107,probSAT
uf50-0302.cnf,1000,1000,1000,109.577,95.547,109.577,95.547,4.15913,0.98482,4.11108,0.78494,596,probSAT
uf50-0303.cnf,1000,1000,1000,51.933,49.425,51.933,49.425,3.63346,0.53516,3.65186,0.43588,460,probSAT
uf50-0304.cnf,1000,1000,1000,40.959,35.857,40.959,35.857,3.49501,0.38244,3.43562,0.26147,27,probSAT
uf50-0305.cnf,1000,1000,1000,30.997,30.452,30.997,30.452,3.28914,0.2708,3.30165,0.21928,34,probSAT
uf50-0306.cnf,1000,1000,1000,91.254,68.248,91.254,68.248,3.91593,0.98964,3.86766,0.61798,52,probSAT
uf50-0307.cnf,1000,1000,1000,53.097,48.859,53.097,48.859,3.70043,0.47702,3.70857,0.3493,60,probSAT
uf50-0308.cnf,999,1000,1000,73.685,57.271,87.185,57.271,3.82417,0.69801,3.73856,0.51468,23,probSAT
uf50-0309.cnf,1000,1000,1000,73.735,57.809,73.735,57.809,3.87754,0.66024,3.80148,0.46502,35,probSAT
uf50-0310.cnf,998,1000,1000,77.05,49.927,104.05,49.927,3.79778,0.71234,3.66638,0.40114,39,probSAT
uf50-0311.cnf,1000,1000,1000,52.766,49.409,52.766,49.409,3.65729,0.52896,3.6925,0.38673,57,probSAT
uf50-0312.cnf,1000,1000,1000,56.103,44.403,56.103,44.403,3.66116,0.6104,3.57118,0.39853,23,probSAT
uf50-0313.cnf,1000,1000,1000,29.557,29.051,29.557,29.051,3.21029,0.30201,3.2386,0.2343,35,probSAT
uf50-0314.cnf,1000,1000,1000,33.548,31.648,33.548,31.648,3.32073,0.33467,3.32152,0.24812,31,probSAT
uf50-0315.cnf,1000,1000,1000,34.153,30.398,34.153,30.398,3.32446,0.33131,3.27643,0.23954,19,probSAT
uf50-0316.cnf,1000,1000,1000,26.357,26.578,26.357,26.578,3.16652,0.19488,3.18504,0.18045,105,probSAT
uf50-0317.cnf,1000,1000,1000,32.192,29.875,32.192,29.875,3.31313,0.28504,3.29093,0.20861,29,probSAT
uf50-0318.cnf,1000,1000,1000,49.278,42.494,49.278,42.494,3.59113,0.48243,3.56916,0.30842,42,probSAT
uf50-0319.cnf,1000,1000,1000,52.483,42.972,52.483,42.972,3.65324,0.52777,3.56036,0.35646,22,probSAT
uf50-0320.cnf,1000,1000,1000,35.86,32.489,35.86,32.489,3.37902,0.3498,3.3495,0.23824,25,probSAT
uf50-0321.cnf,994,1000,1000,188.76,124.364,269.76,124.364,4.53623,1.24148,4.37086,0.84099,34,probSAT
uf50-0322.cnf,994,1000,1000,80.667,55.075,161.667,55.075,3.83303,0.65369,3.77713,0.42358,36,probSAT
uf50-0323.cnf,1000,1000,1000,41.22,36.552,41.22,36.552,3.53825,0.32669,3.472,0.24065,18,probSAT
uf50-0324.cnf,1000,1000,1000,53.482,43.715,53.482,43.715,3.70623,0.50193,3.58889,0.36268,19,probSAT
uf50-0325.cnf,1000,1000,1000,56.504,47.894,56.504,47.894,3.74306,0.52549,3.6918,0.33337,36,probSAT
uf50-0326.cnf,1000,1000,1000,28.421,27.636,28.421,27.636,3.22636,0.22497,3.22796,0.17755,33,probSAT
uf50-0327.cnf,1000,1000,1000,41.346,33.647,41.346,33.647,3.4673,0.38517,3.37829,0.24602,16,probSAT
uf50-0328.cnf,1000,1000,1000,43.405,37.019,43.405,37.019,3.5189,0.40929,3.44275,0.29155,18,probSAT
uf50-0329.cnf,1000,1000,1000,54.405,45.957,54.405,45.957,3.6637,0.57498,3.61701,0.38277,37,probSAT
uf50-0330.cnf,1000,1000,1000,36.101,33.667,36.101,33.667,3.38858,0.3435,3.39343,0.22946,34,probSAT
uf50-0331.cnf,1000,1000,1000,29.879,27.212,29.879,27.212,3.17932,0.31967,3.19534,0.20536,35,probSAT
uf50-0332.cnf,1000,1000,1000,29.708,29.912,29.708,29.912,3.25584,0.25647,3.28961,0.20988,63,probSAT
uf50-0333.cnf,1000,1000,1000,38.961,34.424,38.961,34.424,3.45315,0.34638,3.41548,0.23272,28,probSAT
uf50-0334.cnf,1000,1000,1000,41.681,39.116,41.681,39.116,3.51097,0.38348,3.52862,0.2713,46,probSAT
uf50-0335.cnf,1000,1000,1000,36.31,33.887,36.31,33.887,3.38417,0.33921,3.37486,0.27146,35,probSAT
uf50-0336.cnf,999,1000,1000,82.89,58.754,96.39,58.754,3.87013,0.81681,3.78114,0.50116,40,probSAT
uf50-0337.cnf,1000,1000,1000,47.629,41.465,47.629,41.465,3.6285,0.42576,3.56736,0.29523,31,probSAT
uf50-0338.cnf,1000,1000,1000,50.834,44.014,50.834,44.014,3.68002,0.43245,3.61702,0.31521,18,probSAT
uf50-0339.cnf,1000,1000,1000,35.084,34.467,35.084,34.467,3.392,0.28744,3.40385,0.25539,55,probSAT
uf50-0340.cnf,1000,1000,1000,28.74,28.789,28.74,28.789,3.18686,0.27737,3.22949,0.23134,64,probSAT
uf50-0341.cnf,1000,1000,1000,45.986,41.309,45.986,41.309,3.58678,0.41875,3.55928,0.30553,34,probSAT
uf50-0342.cnf,1000,1000,1000,36.947,33.153,36.947,33.153,3.38698,0.37551,3.34795,0.26794,21,probSAT
uf50-0343.cnf,1000,1000,1000,41.471,39.787,41.471,39.787,3.50737,0.37718,3.5138,0.30999,55,probSAT
uf50-0344.cnf,1000,1000,1000,35.289,32.73,35.289,32.73,3.40983,0.28456,3.37246,0.22332,23,probSAT
uf50-0345.cnf,1000,1000,1000,32.389,31.91,32.389,31.91,3.32402,0.27558,3.35411,0.20403,39,probSAT
uf50-0346.cnf,1000,1000,1000,53.293,48.326,53.293,48.326,3.69194,0.47323,3.66285,0.3846,44,probSAT
uf50-0347.cnf,1000,1000,1000,27.128,26.998,27.128,26.998,3.18047,0.22502,3.2084,0.16941,29,probSAT
uf50-0348.cnf,1000,1000,1000,36.452,35.919,36.452,35.919,3.41532,0.3176,3.45357,0.24222,55,probSAT
uf50-0349.cnf,1000,1000,1000,37.381,35.063,37.381,35.063,3.44312,0.33275,3.42495,0.25865,37,probSAT
uf50-0350.cnf,1000,1000,1000,76.1,63.539,76.1,63.539,3.91406,0.77058,3.87106,0.5333,39,probSAT
uf50-0351.cnf,1000,1000,1000,41.698,38.294,41.698,38.294,3.52121,0.3802,3.50799,0.26452,39,probSAT
uf50-0352.cnf,1000,1000,1000,35.504,32.543,35.504,32.543,3.41129,0.28596,3.36498,0.22074,23,probSAT
uf50-0353.cnf,1000,1000,1000,45.57,40.605,45.57,40.605,3.55319,0.43892,3.55127,0.28711,40,probSAT
uf50-0354.cnf,1000,1000,1000,31.606,30.253,31.606,30.253,3.3125,0.2585,3.30623,0.19853,160,gSAT2
uf50-0355.cnf,1000,1000,1000,58.176,50.978,58.176,50.978,3.78425,0.49788,3.75342,0.34345,43,probSAT
uf50-0356.cnf,1000,1000,1000,107.582,82.148,107.582,82.148,4.21196,0.87759,4.06179,0.65091,24,probSAT
uf50-0357.cnf,999,1000,1000,76.147,60.436,89.647,60.436,3.86411,0.69503,3.83284,0.47325,65,probSAT
uf50-0358.cnf,1000,1000,1000,35.561,33.054,35.561,33.054,3.39386,0.31925,3.36345,0.24914,23,probSAT
uf50-0359.cnf,1000,1000,1000,36.841,36.924,36.841,36.924,3.35693,0.40304,3.38246,0.34618,362,gSAT2
uf50-0360.cnf,1000,1000,1000,31.273,29.849,31.273,29.849,3.26986,0.3027,3.26089,0.24776,30,probSAT
uf50-0361.cnf,1000,1000,1000,25.879,24.858,25.879,24.858,3.14033,0.20936,3.12703,0.16203,20,probSAT
uf50-0362.cnf,1000,1000,1000,29.218,28.761,29.218,28.761,3.19976,0.30867,3.23296,0.23653,34,probSAT
uf50-0363.cnf,1000,1000,1000,39.596,37.608,39.596,37.608,3.45323,0.40057,3.44014,0.34277,32,probSAT
uf50-0364.cnf,1000,1000,1000,46.373,43.068,46.373,43.068,3.5771,0.44914,3.59707,0.31814,43,probSAT
uf50-0365.cnf,1000,1000,1000,31.707,29.848,31.707,29.848,3.3191,0.2493,3.30195,0.18794,28,probSAT
uf50-0366.cnf,998,1000,1000,171.969,103.977,198.969,103.977,4.42425,1.39332,4.23444,0.79163,50,probSAT
uf50-0367.cnf,1000,1000,1000,28.728,26.415,28.728,26.415,3.22076,0.24794,3.17471,0.1897,16,probSAT
uf50-0368.cnf,1000,1000,1000,29.486,29.751,29.486,29.751,3.26844,0.21337,3.28782,0.19902,55,probSAT
uf50-0369.cnf,1000,1000,1000,81.915,68.127,81.915,68.127,4.121,0.54497,3.99409,0.42505,23,probSAT
uf50-0370.cnf,1000,1000,1000,52.808,44.786,52.808,44.786,3.67381,0.52891,3.58402,0.40085,22,probSAT
uf50-0371.cnf,1000,1000,1000,29.033,27.171,29.033,27.171,3.2256,0.25852,3.19608,0.20631,22,probSAT
uf50-0372.cnf,1000,1000,1000,37.163,35.297,37.163,35.297,3.42158,0.34571,3.41082,0.28691,41,probSAT
uf50-0373.cnf,1000,1000,1000,42.124,39.326,42.124,39.326,3.51429,0.39533,3.50186,0.31623,35,probSAT
uf50-0374.cnf,1000,1000,1000,37.675,35.418,37.675,35.418,3.45531,0.30689,3.44755,0.23252,39,probSAT
uf50-0375.cnf,1000,1000,1000,26.457,26.688,26.457,26.688,3.16901,0.20267,3.19121,0.18056,60,probSAT
uf50-0376.cnf,1000,1000,1000,49.998,41.544,49.998,41.544,3.61516,0.45509,3.56858,0.29327,41,probSAT
uf50-0377.cnf,1000,1000,1000,36.803,31.609,36.803,31.609,3.38719,0.37598,3.31651,0.2592,19,probSAT
uf50-0378.cnf,999,1000,1000,61.69,44.575,75.19,44.575,3.6636,0.63805,3.59419,0.36587,38,probSAT
uf50-0379.cnf,1000,1000,1000,47.039,36.336,47.039,36.336,3.54815,0.46831,3.44431,0.27641,22,probSAT
uf50-0380.cnf,1000,1000,1000,71.654,58.374,71.654,58.374,3.80381,0.78228,3.76449,0.53799,46,probSAT
uf50-0381.cnf,1000,1000,1000,59.263,50.402,59.263,50.402,3.79618,0.50171,3.72993,0.35033,40,probSAT
uf50-0382.cnf,1000,1000,1000,41.946,34.977,41.946,34.977,3.52494,0.36948,3.42685,0.2416,18,probSAT
uf50-0383.cnf,1000,1000,1000,33.921,29.992,33.921,29.992,3.3669,0.28213,3.30577,0.18039,20,probSAT
uf50-0384.cnf,1000,1000,1000,35.602,35.038,35.602,35.038,3.37908,0.32665,3.40955,0.26647,171,probSAT
uf50-0385.cnf,1000,1000,1000,36.232,34.807,36.232,34.807,3.383,0.36234,3.38371,0.30943,33,probSAT
uf50-0386.cnf,1000,1000,1000,52.918,45.471,52.918,45.471,3.64205,0.52821,3.62123,0.34783,56,probSAT
uf50-0387.cnf,1000,1000,1000,49.783,47.008,49.783,47.008,3.66327,0.4411,3.65118,0.36794,30,probSAT
uf50-0388.cnf,1000,1000,1000,44.786,41.649,44.786,41.649,3.52148,0.4808,3.5165,0.38384,48,probSAT
uf50-0389.cnf,1000,1000,1000,36.409,33.621,36.409,33.621,3.39305,0.34533,3.3788,0.25325,33,probSAT
uf50-0390.cnf,1000,1000,1000,40.534,37.68,40.534,37.68,3.4771,0.37269,3.45994,0.29622,30,probSAT
uf50-0391.cnf,1000,1000,1000,36.321,35.138,36.321,35.138,3.42012,0.31086,3.41932,0.26231,35,probSAT
uf50-0392.cnf,1000,1000,1000,38.507,36.987,38.507,36.987,3.44167,0.35695,3.44901,0.29779,50,probSAT
uf50-0393.cnf,1000,1000,1000,41.76,37.569,41.76,37.569,3.54457,0.33493,3.48998,0.25885,25,probSAT
uf50-0394.cnf,1000,1000,1000,46.891,41.357,46.891,41.357,3.57223,0.48303,3.54989,0.32613,35,probSAT
uf50-0395.cnf,1000,1000,1000,47.119,38.343,47.119,38.343,3.51937,0.42047,3.48912,0.26112,31,probSAT
uf50-0396.cnf,1000,1000,1000,53.883,45.54,53.883,45.54,3.67679,0.48904,3.64378,0.32683,50,probSAT
uf50-0397.cnf,1000,1000,1000,31.669,30.613,31.669,30.613,3.31056,0.27386,3.29911,0.23527,29,probSAT
uf50-0398.cnf,999,1000,1000,106.69,66.566,120.19,66.566,4.12107,0.93981,3.92505,0.50974,30,probSAT
uf50-0399.cnf,1000,1000,1000,54.458,45.155,54.458,45.155,3.69132,0.53652,3.62232,0.33489,30,probSAT
uf50-0400.cnf,1000,1000,1000,36.927,34.639,36.927,34.639,3.40837,0.3321,3.40402,0.2688,49,probSAT
uf50-0401.cnf,1000,1000,1000,29.441,26.719,29.441,26.719,3.25355,0.23991,3.18293,0.19651,10,probSAT
uf50-0402.cnf,1000,1000,1000,39.055,37.345,39.055,37.345,3.48554,0.31665,3.49328,0.24342,39,probSAT
uf50-0403.cnf,999,1000,1000,74.944,55.27,88.444,55.27,3.84403,0.74273,3.78215,0.44863,49,probSAT
uf50-0404.cnf,1000,1000,1000,30.303,29.806,30.303,29.806,3.26376,0.27064,3.2857,0.2091,34,probSAT
uf50-0405.cnf,1000,1000,1000,76.166,58.759,76.166,58.759,3.97491,0.63035,3.85034,0.40979,28,probSAT
uf50-0406.cnf,1000,1000,1000,33.034,31.371,33.034,31.371,3.35497,0.26232,3.34233,0.1978,26,probSAT
uf50-0407.cnf,1000,1000,1000,49.818,43.238,49.818,43.238,3.61515,0.51574,3.56095,0.38124,27,probSAT
uf50-0408.cnf,1000,1000,1000,69.969,55.891,69.969,55.891,3.88285,0.62536,3.80212,0.41174,30,probSAT
uf50-0409.cnf,1000,1000,1000,36.595,36.444,36.595,36.444,3.4343,0.30458,3.45303,0.26787,188,probSAT
uf50-0410.cnf,1000,1000,1000,42.318,39.403,42.318,39.403,3.55511,0.34963,3.52806,0.26832,215,probSAT
uf50-0411.cnf,1000,1000,1000,42.083,36.461,42.083,36.461,3.49069,0.43235,3.42735,0.30285,22,probSAT
uf50-0412.cnf,999,1000,1000,70.526,46.343,84.026,46.343,3.72597,0.75241,3.60855,0.38496,33,probSAT
uf50-0413.cnf,1000,1000,1000,50.796,44.032,50.796,44.032,3.64492,0.49575,3.59907,0.34059,25,probSAT
uf50-0414.cnf,1000,1000,1000,64.674,51.44,64.674,51.44,3.85558,0.54042,3.73292,0.38965,None,probSAT
uf50-0415.cnf,1000,1000,1000,39.483,36.779,39.483,36.779,3.41439,0.4117,3.43496,0.30809,61,probSAT
uf50-0416.cnf,1000,1000,1000,32.672,31.131,32.672,31.131,3.3449,0.26041,3.33074,0.20267,25,probSAT
uf50-0417.cnf,1000,1000,1000,28.609,27.86,28.609,27.86,3.23232,0.22667,3.21989,0.20792,39,probSAT
uf50-0418.cnf,1000,1000,1000,90.277,71.005,90.277,71.005,4.0062,0.82902,3.93815,0.58218,33,probSAT
uf50-0419.cnf,1000,1000,1000,42.64,36.956,42.64,36.956,3.49146,0.4291,3.45234,0.28181,34,probSAT
uf50-0420.cnf,1000,1000,1000,56.554,49.77,56.554,49.77,3.68485,0.56419,3.68215,0.39953,52,probSAT
uf50-0421.cnf,1000,1000,1000,58.188,51.56,58.188,51.56,3.73719,0.53655,3.74548,0.38161,60,probSAT
uf50-0422.cnf,1000,1000,1000,57.392,50.123,57.392,50.123,3.72956,0.53406,3.72662,0.35637,49,probSAT
uf50-0423.cnf,1000,1000,1000,36.763,31.555,36.763,31.555,3.39389,0.37036,3.33226,0.22399,23,probSAT
uf50-0424.cnf,1000,1000,1000,36.302,31.818,36.302,31.818,3.33783,0.39972,3.30662,0.26809,29,probSAT
uf50-0425.cnf,1000,1000,1000,46.895,42.565,46.895,42.565,3.56474,0.48905,3.56944,0.33959,47,probSAT
uf50-0426.cnf,997,1000,1000,67.127,45.222,107.627,45.222,3.62548,0.69533,3.52638,0.42682,25,probSAT
uf50-0427.cnf,999,1000,1000,48.624,44.112,62.124,44.112,3.54144,0.45754,3.55328,0.3818,56,probSAT
uf50-0428.cnf,1000,1000,1000,49.421,44.487,49.421,44.487,3.62604,0.47712,3.59595,0.36859,34,probSAT
uf50-0429.cnf,1000,1000,1000,45.924,38.357,45.924,38.357,3.56509,0.4113,3.50831,0.2592,27,probSAT
uf50-0430.cnf,989,1000,1000,168.014,100.511,316.514,100.511,4.39014,1.10194,4.20794,0.73738,None,probSAT
uf50-0431.cnf,1000,1000,1000,23.672,23.806,23.672,23.806,3.03875,0.23227,3.06389,0.201,71,probSAT
uf50-0432.cnf,1000,1000,1000,40.626,39.729,40.626,39.729,3.48749,0.37776,3.50346,0.32296,137,probSAT
uf50-0433.cnf,1000,1000,1000,57.148,50.071,57.148,50.071,3.72082,0.53838,3.70423,0.3844,41,probSAT
uf50-0434.cnf,1000,1000,1000,67.924,52.99,67.924,52.99,3.87372,0.60436,3.76611,0.38685,35,probSAT
uf50-0435.cnf,1000,1000,1000,56.39,42.627,56.39,42.627,3.61543,0.62924,3.51294,0.40114,22,probSAT
uf50-0436.cnf,1000,1000,1000,34.748,34.481,34.748,34.481,3.37906,0.30824,3.40918,0.25189,183,gSAT2
uf50-0437.cnf,1000,1000,1000,46.018,40.713,46.018,40.713,3.54822,0.47433,3.53371,0.3207,45,probSAT
uf50-0438.cnf,998,1000,1000,109.685,77.852,136.685,77.852,4.19987,0.85033,4.06905,0.54009,41,probSAT
uf50-0439.cnf,1000,1000,1000,60.986,50.345,60.986,50.345,3.59633,0.74259,3.64386,0.48386,66,probSAT
uf50-0440.cnf,1000,1000,1000,61.726,54.546,61.726,54.546,3.86007,0.49881,3.79105,0.39133,27,probSAT
uf50-0441.cnf,998,1000,1000,107.423,69.796,134.423,69.796,4.18308,0.82338,4.0024,0.46828,33,probSAT
uf50-0442.cnf,999,1000,1000,59.244,47.591,72.744,47.591,3.64483,0.6169,3.64758,0.39774,51,probSAT
uf50-0443.cnf,1000,1000,1000,26.83,26.351,26.83,26.351,3.15685,0.24027,3.17252,0.18709,28,probSAT
uf50-0444.cnf,1000,1000,1000,31.481,30.354,31.481,30.354,3.30833,0.25187,3.29481,0.22277,58,probSAT
uf50-0445.cnf,1000,1000,1000,41.584,37.678,41.584,37.678,3.44014,0.44763,3.45525,0.31715,42,probSAT
uf50-0446.cnf,1000,1000,1000,57.67,45.885,57.67,45.885,3.70342,0.575,3.62668,0.37236,35,probSAT
uf50-0447.cnf,1000,1000,1000,34.436,34.651,34.436,34.651,3.36068,0.32941,3.39946,0.27186,132,probSAT
uf50-0448.cnf,1000,1000,1000,70.173,52.759,70.173,52.759,3.7998,0.74033,3.67625,0.50691,23,probSAT
uf50-0449.cnf,1000,1000,1000,42.917,39.514,42.917,39.514,3.46846,0.46214,3.48911,0.32954,53,probSAT
uf50-0450.cnf,1000,1000,1000,33.819,31.39,33.819,31.39,3.33745,0.30968,3.31482,0.24427,31,probSAT
uf50-0451.cnf,999,1000,1000,80.124,58.601,93.624,58.601,3.87545,0.7292,3.82245,0.44254,54,probSAT
uf50-0452.cnf,1000,1000,1000,51.668,44.969,51.668,44.969,3.71411,0.40691,3.64361,0.30305,25,probSAT
uf50-0453.cnf,1000,1000,1000,47.802,43.339,47.802,43.339,3.60771,0.46823,3.59795,0.32137,347,probSAT
uf50-0454.cnf,1000,1000,1000,38.603,35.312,38.603,35.312,3.46407,0.34672,3.42222,0.26391,220,gSAT2
uf50-0455.cnf,1000,1000,1000,46.547,42.635,46.547,42.635,3.60016,0.42314,3.5806,0.32655,44,probSAT
uf50-0456.cnf,1000,1000,1000,58.325,47.793,58.325,47.793,3.66129,0.63914,3.61766,0.43851,33,probSAT
uf50-0457.cnf,1000,1000,1000,30.156,27.269,30.156,27.269,3.25197,0.26913,3.21079,0.18062,18,probSAT
uf50-0458.cnf,1000,1000,1000,35.92,32.749,35.92,32.749,3.37459,0.35289,3.35052,0.2601,28,probSAT
uf50-0459.cnf,1000,1000,1000,36.761,35.932,36.761,35.932,3.38716,0.3698,3.41451,0.30161,116,probSAT
uf50-0460.cnf,1000,1000,1000,41.603,37.402,41.603,37.402,3.51068,0.38483,3.45668,0.29813,297,probSAT
uf50-0461.cnf,1000,1000,1000,48.831,41.377,48.831,41.377,3.5333,0.55301,3.5194,0.37041,34,probSAT
uf50-0462.cnf,1000,1000,1000,30.291,29.927,30.291,29.927,3.23162,0.29009,3.27052,0.24132,46,probSAT
uf50-0463.cnf,999,1000,1000,80.052,61.039,93.552,61.039,3.89194,0.72481,3.85447,0.48009,56,probSAT
uf50-0464.cnf,1000,1000,1000,34.376,32.843,34.376,32.843,3.35575,0.32041,3.36473,0.2365,34,probSAT
uf50-0465.cnf,1000,1000,1000,34.295,32.64,34.295,32.64,3.35387,0.31344,3.35843,0.23631,38,probSAT
uf50-0466.cnf,1000,1000,1000,45.976,37.685,45.976,37.685,3.55352,0.45439,3.47836,0.27133,26,probSAT
uf50-0467.cnf,1000,1000,1000,34.92,31.623,34.92,31.623,3.36863,0.3157,3.33277,0.22658,29,probSAT
uf50-0468.cnf,1000,1000,1000,42.358,36.801,42.358,36.801,3.46945,0.4599,3.43197,0.31782,31,probSAT
uf50-0469.cnf,1000,1000,1000,30.062,30.852,30.062,30.852,3.24989,0.27655,3.29686,0.24664,55,probSAT
uf50-0470.cnf,999,1000,1000,98.164,70.937,111.664,70.937,4.09348,0.81818,4.01423,0.48603,54,probSAT
uf50-0471.cnf,1000,1000,1000,34.512,31.863,34.512,31.863,3.399,0.26527,3.35422,0.20494,17,probSAT
uf50-0472.cnf,1000,1000,1000,34.123,33.356,34.123,33.356,3.35977,0.31101,3.37834,0.24318,37,probSAT
uf50-0473.cnf,1000,1000,1000,51.836,41.36,51.836,41.36,3.62961,0.55118,3.50296,0.38437,20,probSAT
uf50-0474.cnf,999,1000,1000,78.816,60.838,92.316,60.838,3.93745,0.7232,3.86369,0.47055,45,probSAT
uf50-0475.cnf,1000,1000,1000,40.746,36.169,40.746,36.169,3.43273,0.46504,3.41091,0.32683,31,probSAT
uf50-0476.cnf,1000,1000,1000,41.987,37.504,41.987,37.504,3.51552,0.37138,3.47866,0.27147,27,probSAT
uf50-0477.cnf,1000,1000,1000,47.596,42.895,47.596,42.895,3.55332,0.48585,3.5604,0.36046,52,probSAT
uf50-0478.cnf,1000,1000,1000,32.838,31.921,32.838,31.921,3.33518,0.2924,3.33665,0.23987,30,probSAT
uf50-0479.cnf,1000,1000,1000,28.146,26.329,28.146,26.329,3.20331,0.24173,3.17077,0.18647,19,probSAT
uf50-0480.cnf,1000,1000,1000,65.522,54.635,65.522,54.635,3.85033,0.59786,3.78793,0.40647,43,probSAT
uf50-0481.cnf,1000,1000,1000,34.688,28.479,34.688,28.479,3.30541,0.41164,3.22808,0.22798,22,probSAT
uf50-0482.cnf,1000,1000,1000,32.091,31.125,32.091,31.125,3.32865,0.25474,3.32856,0.20771,31,probSAT
uf50-0483.cnf,1000,1000,1000,57.201,47.408,57.201,47.408,3.68624,0.63162,3.62399,0.42271,32,probSAT
uf50-0484.cnf,1000,1000,1000,49.277,42.559,49.277,42.559,3.54239,0.51676,3.51959,0.38355,28,probSAT
uf50-0485.cnf,1000,1000,1000,56.104,47.375,56.104,47.375,3.78371,0.43891,3.69393,0.30921,26,probSAT
uf50-0486.cnf,1000,1000,1000,44.871,41.249,44.871,41.249,3.59339,0.38635,3.54757,0.31525,161,probSAT
uf50-0487.cnf,1000,1000,1000,27.393,26.738,27.393,26.738,3.19105,0.22042,3.18595,0.19238,28,probSAT
uf50-0488.cnf,1000,1000,1000,40.95,37.842,40.95,37.842,3.46621,0.41359,3.46301,0.30463,40,probSAT
uf50-0489.cnf,1000,1000,1000,30.897,30.408,30.897,30.408,3.27974,0.25984,3.30837,0.20329,38,probSAT
uf50-0490.cnf,1000,1000,1000,29.484,28.471,29.484,28.471,3.24115,0.25277,3.24556,0.19921,36,probSAT
uf50-0491.cnf,1000,1000,1000,29.278,27.738,29.278,27.738,3.2288,0.25503,3.22642,0.18545,32,probSAT
uf50-0492.cnf,1000,1000,1000,32.927,31.554,32.927,31.554,3.34638,0.27166,3.33986,0.2138,33,probSAT
uf50-0493.cnf,1000,1000,1000,30.959,29.148,30.959,29.148,3.31218,0.22994,3.28035,0.17862,22,probSAT
uf50-0494.cnf,1000,1000,1000,27.076,25.834,27.076,25.834,3.1668,0.23662,3.15695,0.18171,24,probSAT
uf50-0495.cnf,1000,1000,1000,76.674,63.016,76.674,63.016,3.91484,0.73106,3.86435,0.5199,62,probSAT
uf50-0496.cnf,1000,1000,1000,46.37,41.587,46.37,41.587,3.54266,0.47483,3.52378,0.35407,31,probSAT
uf50-0497.cnf,1000,1000,1000,32.618,34.84,32.618,34.84,3.31978,0.29836,3.41583,0.26443,85,probSAT
uf50-0498.cnf,1000,1000,1000,55.658,40.859,55.658,40.859,3.69836,0.52935,3.54328,0.31033,18,probSAT
uf50-0499.cnf,1000,1000,1000,43.263,38.933,43.263,38.933,3.50086,0.43304,3.49058,0.30656,33,probSAT
uf50-0500.cnf,1000,1000,1000,35.072,32.155,35.072,32.155,3.39829,0.28915,3.36028,0.20517,21,probSAT
uf50-0501.cnf,1000,1000,1000,47.079,40.596,47.079,40.596,3.57026,0.48089,3.53003,0.32398,35,probSAT
uf50-0502.cnf,1000,1000,1000,63.233,51.668,63.233,51.668,3.81852,0.56633,3.76544,0.34493,45,probSAT
uf50-0503.cnf,1000,1000,1000,49.577,45.205,49.577,45.205,3.69952,0.37704,3.63475,0.33115,8,probSAT
